id,carat,cut,color,clarity,depth,table,price,x,y,z
34814,0.41,Very Good,F,SI1,63.1,56.0,878,4.73,4.69,2.97
23573,1.4,Very Good,G,VS1,59.9,56.0,11584,7.31,7.34,4.39
53594,0.76,Fair,H,VVS2,64.8,57.0,2699,5.67,5.81,3.71
23105,1.51,Premium,G,SI1,59.6,60.0,11129,7.47,7.43,4.44
41648,0.4,Ideal,E,VVS2,61.7,55.0,1238,4.76,4.74,2.93
9227,1.02,Good,H,SI1,63.9,55.0,4558,6.4,6.37,4.08
37824,0.33,Premium,E,VS1,61.6,58.0,1002,4.45,4.41,2.73
34749,0.41,Ideal,H,SI1,61.2,57.0,876,4.78,4.76,2.92
35406,0.32,Ideal,E,VS2,61.3,57.0,900,4.45,4.42,2.72
16291,1.01,Good,E,VS2,58.9,62.0,6517,6.55,6.63,3.88
45399,0.55,Ideal,H,VVS2,62.1,55.0,1668,5.25,5.28,3.27
21518,1.5,Ideal,I,VS1,62.0,53.0,9618,7.4,7.35,4.57
53199,0.79,Very Good,F,SI1,62.8,55.0,2633,5.88,5.94,3.71
26899,2.05,Premium,I,VS2,60.8,58.0,16896,8.26,8.19,5.0
24150,1.51,Good,G,VS1,64.0,57.0,12319,7.31,7.2,4.64
48392,0.72,Ideal,J,SI1,62.6,56.0,1966,5.67,5.74,3.57
16990,1.01,Premium,E,VS2,62.0,59.0,6787,6.46,6.44,4.0
52074,0.7,Very Good,F,VS2,63.4,56.0,2455,5.69,5.63,3.59
49615,0.9,Fair,H,SI2,64.4,59.0,2138,6.03,5.99,3.87
35952,0.3,Ideal,F,SI1,61.9,57.0,475,4.31,4.35,2.68
42197,0.58,Good,E,SI1,59.3,64.0,1287,5.48,5.42,3.23
10627,0.73,Ideal,E,VVS1,62.0,56.0,4830,5.75,5.79,3.58
2908,0.71,Ideal,F,VS1,60.4,57.0,3284,5.78,5.81,3.5
212,0.71,Ideal,F,VS2,62.1,54.0,2780,5.68,5.72,3.54
38668,0.33,Premium,F,VVS2,62.5,59.0,1040,4.47,4.4,2.77
9236,1.01,Very Good,H,SI1,63.0,60.0,4559,6.33,6.36,4.0
46784,1.0,Fair,I,I1,68.6,56.0,1805,6.2,6.08,4.22
48056,0.73,Premium,H,SI2,58.7,58.0,1927,5.94,5.91,3.48
40778,0.35,Premium,D,VVS1,60.8,58.0,1167,4.53,4.55,2.76
17073,0.96,Ideal,G,VS1,61.1,56.0,6807,6.34,6.39,3.89
49295,0.3,Ideal,H,VS1,62.3,55.1,539,4.29,4.32,2.68
35672,0.37,Ideal,G,VVS2,62.0,56.0,909,4.62,4.64,2.87
7849,0.9,Very Good,D,SI1,63.3,57.0,4304,6.12,6.07,3.86
22018,1.5,Ideal,H,VS1,61.3,55.0,10080,7.37,7.34,4.51
44520,0.51,Very Good,F,VS2,62.0,58.0,1601,5.08,5.11,3.16
53560,0.71,Premium,G,VS2,61.9,62.0,2694,5.72,5.69,3.53
22972,1.2,Premium,F,VVS2,62.2,58.0,11021,6.83,6.78,4.23
49018,0.5,Ideal,F,VVS2,62.2,54.0,2052,5.09,5.11,3.17
12713,0.26,Ideal,E,VVS2,62.3,57.0,599,4.06,4.09,2.54
40414,0.55,Good,J,VS2,64.1,54.0,1134,5.21,5.18,3.33
8031,1.0,Premium,F,SI2,59.9,61.0,4333,6.46,6.42,3.86
53464,0.7,Premium,E,SI1,60.7,58.0,2679,5.73,5.74,3.48
7754,0.98,Fair,G,SI1,64.4,56.0,4281,6.33,6.24,4.03
13572,1.24,Premium,I,SI1,60.4,58.0,5555,7.02,6.95,4.22
16908,1.23,Premium,G,SI1,62.4,55.0,6750,6.89,6.83,4.28
14760,1.01,Very Good,G,VS2,63.1,57.0,5939,6.39,6.35,4.02
15267,1.2,Premium,H,SI1,62.9,56.0,6129,6.8,6.74,4.26
1475,1.0,Premium,G,I1,62.5,62.0,2984,6.42,6.35,3.99
50157,0.52,Ideal,F,VVS2,61.8,56.0,2216,5.2,5.17,3.2
35430,0.32,Ideal,E,VS2,61.8,55.0,900,4.43,4.4,2.73
21438,1.21,Premium,G,VVS2,58.5,58.0,9541,7.06,6.95,4.1
11899,1.12,Premium,I,VS2,61.9,58.0,5119,6.68,6.63,4.12
23910,1.7,Ideal,I,VS1,63.0,55.0,12030,7.75,7.54,4.76
2820,1.0,Fair,F,SI2,65.1,55.0,3265,6.26,6.23,4.07
30481,0.31,Premium,D,SI1,60.9,60.0,732,4.39,4.38,2.67
21965,1.54,Very Good,G,SI1,61.3,59.0,10036,7.38,7.41,4.53
7707,1.04,Premium,G,SI2,62.9,58.0,4277,6.47,6.43,4.06
35170,0.31,Ideal,G,IF,61.6,56.0,891,4.38,4.42,2.71
23907,2.12,Very Good,J,SI2,62.3,61.0,12030,8.16,8.21,5.1
267,0.7,Premium,F,VS1,60.7,60.0,2792,5.78,5.75,3.5
53302,0.3,Ideal,D,SI1,62.2,55.0,552,4.29,4.33,2.68
9936,0.9,Very Good,D,SI1,59.6,62.0,4693,6.19,6.22,3.7
35151,0.31,Ideal,E,VVS1,61.7,56.0,890,4.38,4.41,2.71
23524,1.2,Ideal,G,VVS2,60.9,56.0,11530,6.86,6.91,4.19
21621,1.01,Premium,E,VVS2,62.4,58.0,9711,6.42,6.36,3.99
18723,1.75,Premium,I,SI1,60.8,58.0,7644,7.83,7.79,4.75
36994,0.54,Ideal,J,SI1,62.5,54.0,964,5.22,5.25,3.27
22122,1.52,Very Good,G,SI1,62.5,58.0,10150,7.26,7.3,4.55
45006,0.54,Premium,G,VS1,61.1,60.0,1637,5.23,5.28,3.21
20548,1.13,Premium,G,VVS1,59.3,59.0,8868,6.87,6.79,4.05
20909,1.66,Very Good,G,SI2,58.5,62.0,9123,7.73,7.79,4.54
19885,1.2,Ideal,F,VS2,62.3,56.0,8436,6.79,6.82,4.24
40283,0.34,Ideal,I,VS2,61.1,55.0,495,4.51,4.55,2.77
41558,0.52,Very Good,D,SI1,62.0,60.0,1237,5.18,5.11,3.19
6780,0.93,Very Good,E,SI2,62.5,58.0,4113,6.21,6.24,3.89
34640,0.31,Ideal,E,VS2,61.9,55.0,872,4.39,4.34,2.7
23288,2.08,Good,I,SI2,57.0,63.0,11313,8.49,8.45,4.83
15066,1.06,Ideal,D,SI1,62.7,54.0,6055,6.55,6.52,4.1
21496,1.2,Ideal,D,VS2,61.4,55.0,9596,6.87,6.78,4.19
18496,1.51,Premium,H,VS2,61.2,59.0,7534,7.4,7.38,4.52
28469,0.32,Ideal,H,VS1,62.1,55.0,672,4.4,4.39,2.73
40522,0.51,Ideal,F,SI2,61.3,57.0,1146,5.16,5.19,3.17
23931,1.54,Ideal,H,VVS2,62.6,56.0,12061,7.35,7.42,4.62
46748,0.51,Very Good,G,VVS1,62.9,57.0,1800,5.08,5.12,3.21
15579,1.03,Ideal,D,SI1,61.9,57.0,6250,6.52,6.54,4.04
13399,0.32,Very Good,F,VS2,63.0,57.0,602,4.33,4.37,2.74
28346,0.33,Premium,F,VS2,62.4,58.0,666,4.37,4.41,2.74
45724,0.6,Premium,E,SI1,60.0,57.0,1698,5.52,5.48,3.3
53030,0.72,Ideal,I,VVS2,61.6,57.0,2602,5.73,5.76,3.54
30454,0.3,Ideal,F,VS1,62.6,57.0,731,4.34,4.29,2.7
31283,0.32,Ideal,G,SI2,61.6,56.0,450,4.44,4.46,2.74
41765,0.52,Ideal,H,SI1,61.7,55.0,1245,5.17,5.21,3.2
17586,1.32,Ideal,F,SI1,61.6,56.0,7079,7.11,7.05,4.36
36938,0.23,Very Good,E,VVS1,61.7,59.0,478,3.97,4.0,2.46
35082,0.39,Ideal,F,SI1,61.8,55.0,886,4.7,4.72,2.91
31593,0.2,Premium,E,VS2,61.1,59.0,367,3.81,3.78,2.32
38874,0.4,Premium,F,VS1,62.5,59.0,1050,4.69,4.66,2.92
20614,1.27,Ideal,G,VS2,62.0,58.0,8915,6.89,6.95,4.29
25354,0.28,Very Good,E,VVS2,61.8,58.0,642,4.2,4.24,2.61
10085,1.12,Ideal,G,SI2,62.4,56.0,4712,6.63,6.67,4.15
10163,1.05,Good,F,SI1,57.9,62.0,4729,6.68,6.73,3.88
42481,0.43,Ideal,G,IF,61.9,53.0,1318,4.87,4.88,3.02
24971,1.73,Ideal,I,VS2,61.0,56.0,13465,7.72,7.79,4.73
27280,2.01,Premium,F,SI2,61.3,61.0,17746,8.02,7.96,4.9
40429,0.4,Ideal,J,VVS1,61.9,56.0,1136,4.74,4.79,2.95
46087,0.56,Ideal,F,VS2,62.2,55.0,1739,5.25,5.28,3.28
14146,1.22,Premium,D,SI1,62.3,60.0,5739,6.84,6.8,4.25
11030,0.9,Ideal,D,SI1,61.8,57.0,4919,6.22,6.17,3.83
9040,0.38,Ideal,G,SI2,61.7,56.0,587,4.64,4.67,2.87
24075,2.18,Very Good,I,SI2,63.3,58.0,12220,8.22,8.18,5.19
40286,0.3,Ideal,E,I1,60.3,57.0,495,4.39,4.36,2.64
18367,0.39,Good,J,VS1,63.1,56.0,616,4.62,4.7,2.94
6461,0.71,Ideal,E,VS1,61.1,57.0,4053,5.74,5.78,3.52
22671,1.22,Very Good,F,VVS2,60.7,62.0,10719,6.81,6.84,4.14
35591,0.4,Premium,E,SI1,62.8,59.0,907,4.7,4.67,2.94
7950,0.65,Ideal,D,VVS1,61.9,56.0,4320,5.53,5.56,3.43
24762,2.02,Premium,I,SI2,61.2,58.0,13117,8.11,8.04,4.94
50179,0.64,Very Good,E,VS2,60.5,58.1,2222,5.59,5.62,3.39
10042,0.26,Very Good,G,VS1,62.1,56.0,418,4.07,4.11,2.54
15473,1.0,Very Good,D,SI1,60.3,58.0,6196,6.44,6.49,3.9
1674,0.83,Ideal,H,VS2,61.3,54.0,3027,6.06,6.1,3.73
12420,1.09,Ideal,H,SI1,62.3,55.0,5238,6.58,6.62,4.11
15870,1.0,Ideal,G,VS1,62.7,54.0,6349,6.37,6.42,4.01
8926,0.71,Ideal,F,VVS2,61.6,56.0,4497,5.73,5.75,3.53
47635,0.51,Ideal,D,VS2,61.8,55.0,1882,5.18,5.15,3.19
24054,0.31,Ideal,I,IF,60.9,57.0,635,4.37,4.4,2.67
25327,2.02,Good,I,SI2,58.2,57.0,14027,8.31,8.35,4.85
37380,0.4,Ideal,F,VS1,62.7,55.0,982,4.74,4.76,2.98
38498,0.42,Ideal,G,VVS2,62.2,56.0,1031,4.77,4.81,2.98
6200,0.91,Very Good,H,SI1,59.2,60.0,3998,6.3,6.41,3.76
34456,0.36,Very Good,H,IF,61.6,56.0,865,4.57,4.62,2.83
28140,0.3,Ideal,G,VVS2,62.4,55.0,665,4.32,4.34,2.7
39279,0.34,Good,H,SI1,63.7,57.0,490,4.44,4.45,2.83
32292,0.3,Ideal,H,VS2,61.7,57.0,454,4.28,4.32,2.65
15577,1.0,Very Good,H,VVS2,62.6,56.0,6249,6.36,6.39,3.99
49759,0.59,Ideal,G,VS2,61.7,55.0,2159,5.38,5.41,3.33
12652,1.0,Ideal,E,SI1,62.3,55.0,5299,6.34,6.41,3.97
14549,0.93,Ideal,G,IF,62.2,58.0,5879,6.25,6.22,3.88
43142,0.46,Premium,D,VS2,60.9,58.0,1388,4.97,4.94,3.02
45158,0.5,Premium,D,SI1,61.2,60.0,1654,5.14,5.09,3.13
20648,1.52,Very Good,I,VS2,63.3,61.0,8938,7.27,7.23,4.59
48157,0.72,Very Good,H,SI2,63.5,58.0,1942,5.65,5.68,3.6
38342,0.32,Ideal,G,IF,62.9,55.0,1020,4.41,4.37,2.76
2576,0.71,Ideal,E,VS1,62.3,54.0,3212,5.69,5.73,3.56
3951,0.71,Ideal,G,VVS2,61.5,56.0,3504,5.74,5.69,3.52
14252,1.22,Ideal,H,VS1,62.7,55.0,5773,6.82,6.73,4.25
45133,0.53,Very Good,E,VS2,62.8,57.0,1653,5.16,5.19,3.25
38637,0.31,Very Good,H,VS2,60.5,63.0,489,4.33,4.37,2.63
2459,0.92,Premium,I,SI1,62.9,60.0,3190,6.18,6.13,3.87
21241,1.52,Very Good,D,SI2,60.6,62.0,9389,7.37,7.42,4.48
4055,0.35,Ideal,I,VS1,62.1,54.0,571,4.54,4.57,2.83
6674,0.9,Very Good,I,VVS1,61.3,59.0,4099,6.17,6.2,3.79
32587,0.33,Ideal,E,VVS2,61.0,57.0,802,4.46,4.49,2.73
44929,0.5,Very Good,D,VS2,63.2,60.0,1632,5.04,5.02,3.18
10393,0.31,Premium,G,SI1,62.1,58.0,593,4.36,4.33,2.7
4445,0.92,Very Good,G,SI2,59.4,62.0,3618,6.34,6.36,3.77
44047,0.51,Very Good,E,VS2,64.1,57.0,1549,5.02,5.06,3.23
22332,1.21,Ideal,G,VVS2,62.0,56.0,10378,6.8,6.84,4.23
53675,0.71,Premium,E,VS2,59.9,58.0,2711,5.78,5.81,3.47
16711,0.31,Ideal,H,VVS2,61.4,55.0,609,4.37,4.39,2.69
22165,1.5,Premium,D,SI2,60.5,59.0,10206,7.37,7.27,4.43
7160,0.73,Ideal,G,VVS1,61.7,57.0,4182,5.77,5.8,3.57
53205,0.71,Premium,F,SI1,59.8,61.0,2633,5.81,5.79,3.47
36363,0.33,Ideal,F,VVS1,61.3,55.0,939,4.45,4.46,2.73
42937,0.36,Premium,E,SI2,61.5,58.0,505,4.56,4.61,2.82
5634,0.95,Premium,I,SI1,60.0,60.0,3878,6.39,6.37,3.83
17480,1.04,Premium,E,VS2,62.4,58.0,7019,6.56,6.51,4.08
27242,2.07,Ideal,G,SI2,62.2,54.0,17614,8.16,8.21,5.09
21401,1.5,Very Good,G,SI1,62.2,58.0,9515,7.21,7.28,4.51
31035,0.31,Good,F,VS2,63.7,59.0,749,4.31,4.26,2.73
7013,0.9,Premium,F,SI1,61.2,59.0,4158,6.19,6.16,3.78
40987,0.45,Ideal,G,VVS2,61.8,57.0,1181,4.94,4.9,3.04
20981,1.14,Ideal,D,VS1,59.8,57.0,9193,6.83,6.74,4.06
20006,1.2,Ideal,G,VS1,62.0,57.0,8545,6.78,6.81,4.21
9680,1.0,Ideal,H,SI2,62.0,56.0,4649,6.38,6.43,3.97
52403,0.72,Ideal,I,VS2,62.2,56.0,2511,5.69,5.75,3.56
35353,0.42,Ideal,E,SI2,62.9,56.0,898,4.8,4.77,3.01
34022,0.4,Ideal,I,VVS1,61.0,56.0,849,4.79,4.81,2.93
9340,1.11,Premium,E,SI2,62.5,58.0,4581,6.61,6.63,4.14
44627,0.56,Ideal,E,VS1,62.7,56.0,1608,5.26,5.3,3.31
8246,1.04,Ideal,G,SI2,61.4,57.0,4375,6.48,6.54,4.0
46518,0.53,Ideal,H,VVS1,61.3,56.0,1781,5.22,5.24,3.21
10665,1.2,Premium,J,SI1,61.4,59.0,4838,6.87,6.82,4.2
28030,0.3,Ideal,E,VS2,62.1,55.0,658,4.3,4.33,2.68
28864,0.4,Ideal,E,SI1,63.2,56.0,684,4.66,4.71,2.96
11909,0.9,Ideal,F,SI1,61.0,56.0,5122,6.17,6.19,3.77
30784,0.36,Very Good,E,VVS2,60.2,59.0,742,4.6,4.64,2.78
53668,0.71,Very Good,F,VS2,61.3,56.0,2709,5.7,5.76,3.51
17368,1.22,Premium,G,SI2,62.4,61.0,6969,6.79,6.79,4.23
40492,0.42,Premium,F,VVS2,61.7,59.0,1142,4.78,4.82,2.96
22517,1.21,Ideal,E,VS2,61.8,53.0,10556,6.86,6.9,4.25
9926,1.01,Good,E,SI1,63.3,57.0,4692,6.33,6.37,4.02
40930,0.3,Ideal,E,SI1,62.3,57.0,499,4.29,4.31,2.68
5607,0.9,Very Good,I,VVS1,63.4,57.0,3872,6.09,6.12,3.87
24417,1.21,Ideal,D,VVS2,62.8,55.0,12657,6.77,6.84,4.26
9872,1.0,Good,F,SI1,60.1,65.0,4679,6.4,6.44,3.86
27478,2.05,Very Good,H,VS2,61.8,60.0,18152,8.14,8.19,5.05
46668,0.71,Good,I,SI1,62.6,63.0,1788,5.54,5.61,3.49
48668,0.61,Ideal,F,VS2,62.4,55.0,2002,5.42,5.45,3.39
50148,0.7,Premium,E,SI2,61.1,61.0,2215,5.74,5.69,3.49
28032,0.3,Very Good,E,VS2,62.8,56.0,658,4.28,4.32,2.7
19223,1.01,Premium,G,VVS2,61.9,59.0,7964,6.45,6.41,3.98
2402,0.7,Very Good,E,VS1,63.8,57.0,3177,5.61,5.65,3.59
11446,1.01,Premium,G,SI1,60.6,57.0,5006,6.52,6.49,3.94
4320,0.84,Very Good,G,VS2,61.8,57.0,3596,6.04,6.07,3.74
32291,0.31,Premium,J,SI1,58.1,62.0,453,4.47,4.44,2.59
39418,0.41,Ideal,F,VS1,61.3,57.0,1076,4.79,4.77,2.93
37958,0.41,Premium,G,VVS2,61.4,58.0,1007,4.75,4.8,2.93
45618,0.55,Ideal,F,VS2,61.7,57.0,1692,5.24,5.29,3.25
18673,1.41,Very Good,J,VS1,59.4,59.0,7636,7.34,7.38,4.37
27195,2.01,Good,I,VS2,65.0,57.0,17497,7.85,7.99,5.15
43540,0.59,Good,I,VVS2,57.8,61.0,1427,5.52,5.6,3.21
13796,1.19,Fair,H,SI1,64.4,58.0,5622,6.69,6.64,4.29
9251,0.9,Very Good,E,SI1,63.2,58.0,4560,6.12,6.1,3.86
10589,0.91,Very Good,E,VS2,61.6,58.0,4823,6.18,6.2,3.81
6536,1.03,Premium,E,SI2,58.8,62.0,4070,6.58,6.51,3.85
50106,0.62,Ideal,E,VS2,62.0,54.5,2208,5.46,5.48,3.39
15247,1.04,Premium,G,VS2,62.2,58.0,6122,6.49,6.4,4.01
37286,0.24,Very Good,E,VVS2,64.4,53.0,485,3.92,3.94,2.53
32201,0.35,Premium,E,SI1,60.8,60.0,788,4.57,4.51,2.76
10570,1.11,Good,I,VS1,59.2,64.0,4817,6.8,6.77,4.02
17802,1.0,Very Good,G,VVS2,63.0,56.0,7177,6.37,6.4,4.02
32502,0.4,Very Good,F,SI1,63.3,57.0,798,4.68,4.73,2.98
5772,0.91,Ideal,E,SI2,61.5,56.0,3898,6.23,6.2,3.82
15644,1.0,Ideal,G,VS2,62.3,54.0,6272,6.42,6.38,3.99
13019,1.11,Ideal,G,SI1,61.9,57.0,5408,6.63,6.66,4.11
12198,1.21,Very Good,H,SI2,62.1,60.0,5190,6.77,6.82,4.22
40056,0.57,Ideal,J,VS2,62.5,54.0,1113,5.32,5.34,3.33
42153,0.53,Good,H,VS1,57.6,64.0,1282,5.41,5.36,3.1
40922,0.3,Ideal,F,SI1,62.3,53.9,499,4.28,4.31,2.68
30811,0.41,Ideal,H,VS2,61.5,55.0,743,4.78,4.81,2.95
1585,0.7,Ideal,F,VS2,61.3,57.0,3008,5.7,5.76,3.51
12124,1.0,Very Good,D,VS2,63.4,59.0,5169,6.35,6.3,4.01
9046,0.33,Very Good,F,SI1,60.9,54.0,588,4.47,4.52,2.73
12768,1.07,Premium,H,VS2,62.1,59.0,5327,6.52,6.56,4.06
40444,0.7,Premium,G,I1,59.7,59.0,1138,5.76,5.57,3.39
40072,0.54,Ideal,I,SI1,61.4,56.0,1114,5.25,5.27,3.23
15967,1.0,Good,F,VS1,64.2,60.0,6389,6.18,6.28,4.0
18914,1.0,Premium,G,VVS2,61.6,61.0,7762,6.38,6.35,3.92
32645,0.31,Premium,H,VVS2,61.9,58.0,802,4.36,4.33,2.69
43420,0.51,Very Good,H,VS2,60.8,58.0,1414,5.12,5.17,3.13
49966,0.33,Very Good,E,SI1,59.1,59.0,540,4.54,4.59,2.7
29837,0.3,Premium,D,VS2,62.2,60.0,710,4.28,4.3,2.67
8785,1.0,Ideal,H,SI1,62.6,57.0,4469,6.4,6.37,4.0
38346,0.32,Ideal,G,IF,60.9,56.0,1020,4.43,4.41,2.69
46243,0.53,Ideal,F,VS2,61.5,55.0,1753,5.27,5.2,3.22
5003,0.91,Ideal,H,VS2,63.0,56.0,3743,6.15,6.05,3.84
32354,0.36,Ideal,E,VS2,61.2,56.0,789,4.59,4.63,2.82
36887,0.35,Ideal,G,IF,60.7,57.0,959,4.59,4.61,2.79
18322,1.0,Very Good,E,VS1,63.0,56.0,7453,6.39,6.41,4.03
5738,1.03,Good,H,SI2,65.0,57.0,3892,6.3,6.32,4.1
34829,0.3,Premium,H,VVS1,62.2,58.0,878,4.29,4.26,2.66
7407,0.33,Premium,E,SI1,61.1,58.0,579,4.43,4.47,2.72
18937,1.22,Ideal,G,VS2,62.0,55.0,7783,6.83,6.87,4.25
33202,0.37,Very Good,D,VS1,61.1,58.0,820,4.66,4.7,2.86
10839,1.2,Premium,I,SI1,61.7,56.0,4872,6.82,6.76,4.19
2154,0.73,Premium,E,VS2,61.9,57.0,3127,5.79,5.75,3.57
44540,0.55,Ideal,G,VS2,61.2,56.8,1604,5.28,5.31,3.24
42335,0.55,Ideal,I,VS1,62.5,57.0,1297,5.19,5.25,3.26
5424,0.92,Very Good,D,SI2,63.3,59.0,3823,6.18,6.12,3.89
30207,0.34,Ideal,E,SI1,60.4,57.0,723,4.53,4.55,2.74
24386,0.41,Good,E,SI2,63.8,57.0,638,4.68,4.75,3.01
1254,0.76,Ideal,E,VS1,62.1,57.0,2947,5.82,5.87,3.63
40110,0.41,Ideal,F,VVS2,61.9,55.0,1115,4.78,4.79,2.96
41202,0.46,Good,D,VS2,63.2,56.0,1205,4.89,4.92,3.1
4691,0.79,Ideal,H,VVS1,62.0,56.0,3675,5.92,5.96,3.68
30555,0.31,Premium,E,VS1,61.7,58.0,734,4.3,4.36,2.67
53300,0.3,Very Good,I,VVS1,62.8,59.0,552,4.24,4.29,2.68
23753,1.27,Premium,F,VVS2,61.3,60.0,11797,6.9,6.99,4.26
30327,0.36,Premium,F,VS2,61.4,58.0,726,4.56,4.6,2.81
33387,0.41,Ideal,H,VS1,61.8,56.0,827,4.77,4.81,2.96
48720,0.52,Premium,G,VVS2,61.5,62.0,2012,5.17,5.14,3.17
2687,0.71,Ideal,D,VS2,63.0,56.0,3245,5.69,5.65,3.58
14937,1.21,Ideal,G,SI2,62.0,56.0,6017,6.83,6.81,4.23
26107,2.24,Premium,I,SI2,61.9,58.0,15375,8.29,8.36,5.15
47928,0.56,Ideal,E,VS2,60.9,56.0,1915,5.35,5.32,3.25
11431,1.14,Premium,H,SI1,60.7,58.0,5003,6.76,6.82,4.12
16952,1.15,Ideal,H,VS2,62.8,54.0,6772,6.7,6.75,4.22
48895,0.56,Very Good,E,VVS2,62.1,58.0,2040,5.27,5.33,3.3
50007,0.83,Good,J,SI1,63.8,58.0,2195,5.95,5.97,3.8
28332,0.33,Premium,G,VS1,62.4,59.0,666,4.41,4.47,2.77
29790,0.3,Ideal,D,SI1,62.1,56.0,709,4.33,4.3,2.68
43069,0.6,Very Good,J,VS1,62.6,56.0,1378,5.37,5.41,3.37
11137,1.15,Premium,I,SI1,62.5,60.0,4939,6.72,6.68,4.19
22308,1.61,Premium,J,IF,62.1,58.0,10350,7.53,7.47,4.66
25103,1.59,Very Good,D,SI1,62.8,54.0,13631,7.43,7.48,4.68
46613,0.51,Very Good,D,VS2,60.5,60.0,1787,5.16,5.19,3.13
18772,1.03,Premium,E,VS1,61.4,58.0,7677,6.52,6.58,4.02
1131,0.71,Premium,E,VS1,59.7,57.0,2920,5.87,5.78,3.48
12699,0.26,Ideal,E,VVS2,62.2,56.0,599,4.12,4.15,2.57
17700,0.32,Ideal,G,SI1,60.9,57.0,612,4.46,4.44,2.71
24572,1.6,Ideal,F,SI1,61.0,57.0,12871,7.54,7.6,4.62
20179,1.72,Very Good,I,SI2,63.4,57.0,8630,7.6,7.58,4.81
30572,0.31,Ideal,E,VS1,60.9,57.0,734,4.39,4.41,2.68
7246,1.01,Premium,F,SI2,59.6,59.0,4197,6.59,6.52,3.91
22831,3.0,Good,I,I1,57.0,64.0,10863,9.38,9.31,5.33
32581,0.32,Good,E,VS2,58.8,63.0,801,4.48,4.54,2.65
20500,1.71,Good,J,VS2,62.8,58.0,8831,7.48,7.55,4.72
23981,1.75,Ideal,I,VS2,61.0,56.0,12127,7.75,7.82,4.75
10030,0.3,Fair,J,VS2,64.8,58.0,416,4.24,4.16,2.72
49205,0.72,Ideal,G,SI2,62.5,57.0,2079,5.71,5.75,3.58
38490,0.42,Ideal,F,VS1,60.9,57.0,1031,4.84,4.88,2.96
28626,0.23,Very Good,H,VVS1,61.6,56.0,434,3.94,3.97,2.43
31847,0.36,Ideal,G,VVS2,62.3,56.0,776,4.55,4.57,2.84
28831,0.41,Premium,E,SI2,61.3,59.0,683,4.8,4.85,2.96
46994,0.54,Very Good,D,VS2,61.7,55.0,1817,5.21,5.26,3.23
52851,0.67,Ideal,G,VVS1,62.4,55.0,2577,5.6,5.62,3.5
11417,1.16,Ideal,E,SI2,59.9,57.0,5001,6.8,6.82,4.08
36581,0.33,Ideal,G,IF,61.5,55.0,946,4.48,4.5,2.76
7544,0.7,Ideal,F,VVS1,61.6,56.0,4246,5.86,5.71,3.51
34485,0.43,Premium,H,VS1,62.3,58.0,867,4.75,4.81,2.98
6445,1.01,Good,G,SI2,59.2,65.0,4047,6.35,6.41,3.78
9711,0.26,Very Good,F,SI1,59.6,55.0,590,4.18,4.24,2.51
28552,0.3,Premium,H,VS1,61.3,58.0,675,4.32,4.29,2.64
13868,1.23,Premium,H,SI2,62.1,61.0,5648,6.86,6.79,4.24
5457,0.63,Ideal,D,IF,61.2,53.0,3832,5.55,5.6,3.41
15260,1.01,Very Good,E,VS2,62.7,60.0,6128,6.31,6.38,3.98
48652,0.36,Premium,D,SI2,61.2,59.0,537,4.56,4.59,2.8
32175,0.39,Good,G,VS2,63.3,57.0,787,4.61,4.65,2.93
41025,0.41,Ideal,E,VVS2,62.2,54.0,1187,4.76,4.79,2.97
50205,0.58,Ideal,F,VS1,62.4,57.0,2227,5.36,5.32,3.33
30256,0.31,Very Good,E,VVS1,62.5,59.0,725,4.3,4.34,2.7
23731,1.36,Very Good,G,VVS2,60.8,60.0,11774,7.12,7.16,4.34
17124,1.04,Ideal,G,VS1,61.5,55.0,6831,6.54,6.55,4.02
48051,0.54,Ideal,G,VVS2,61.9,55.0,1927,5.2,5.3,3.25
17763,1.29,Premium,H,VS2,61.2,60.0,7153,7.03,6.95,4.28
37127,0.39,Very Good,F,VS1,62.0,56.0,971,4.72,4.64,2.9
30124,0.32,Ideal,G,VS2,62.0,57.0,720,4.4,4.37,2.72
15571,1.56,Good,I,SI1,64.0,57.0,6246,7.32,7.28,4.67
12797,1.34,Very Good,J,SI2,62.7,56.0,5335,7.05,7.08,4.43
19821,1.51,Fair,F,SI1,65.8,56.0,8387,7.16,7.12,4.7
44611,0.53,Ideal,E,SI1,61.8,56.0,1607,5.21,5.17,3.21
32210,0.31,Premium,D,VS1,59.7,58.0,788,4.4,4.45,2.64
35486,0.59,Fair,G,I1,64.6,56.0,903,5.26,5.2,3.38
14438,1.15,Very Good,H,VS2,60.3,59.0,5831,6.75,6.79,4.08
197,0.7,Premium,E,SI1,61.0,58.0,2777,5.78,5.72,3.51
42747,0.51,Premium,G,VS2,61.3,59.0,1343,5.11,5.17,3.15
44295,0.52,Ideal,G,VS2,62.2,55.0,1577,5.18,5.14,3.21
48818,0.51,Good,G,VVS1,63.9,57.0,2027,5.08,5.06,3.24
4297,0.95,Very Good,E,SI2,58.7,63.0,3590,6.37,6.43,3.76
3037,0.3,Good,G,VS1,63.5,58.0,565,4.21,4.26,2.69
36679,0.4,Ideal,D,SI1,62.5,55.0,950,4.73,4.71,2.95
24995,1.54,Ideal,G,VS2,60.2,59.0,13508,7.47,7.52,4.51
3225,0.76,Ideal,D,VS2,60.2,56.0,3352,5.92,5.95,3.57
20567,1.51,Premium,E,SI2,58.8,62.0,8879,7.5,7.41,4.39
